event,call_index,j,tries,side,extra,dt
rr_cpp,2292,2292,1,loop,Ratrecon1_total,0.000387
rr_map,2292,2292,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2293,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2293,2293,1,loop,Ratrecon1_total,0.00032
rr_map,2293,2293,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,2294,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,2294,2294,1,loop,Ratrecon1_total,0.000273
rr_map,2294,2294,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2295,"-","-",proc,degU=10;degM=11,2.4e-05
rr_cpp,2295,2295,1,loop,Ratrecon1_total,0.000249
rr_map,2295,2295,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,2296,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,2296,2296,1,loop,Ratrecon1_total,0.000305
rr_map,2296,2296,1,loop,Maple_Ratrecon,0.00014
rr_cpp_ext,2297,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2297,2297,1,loop,Ratrecon1_total,0.000339
rr_map,2297,2297,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2298,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2298,2298,1,loop,Ratrecon1_total,0.000325
rr_map,2298,2298,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2299,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2299,2299,1,loop,Ratrecon1_total,0.000294
rr_map,2299,2299,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2300,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,2300,2300,1,loop,Ratrecon1_total,0.00023
rr_map,2300,2300,1,loop,Maple_Ratrecon,8.8e-05
rr_cpp_ext,2301,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,2301,2301,1,loop,Ratrecon1_total,0.000248
rr_map,2301,2301,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2302,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2302,2302,1,loop,Ratrecon1_total,0.000332
rr_map,2302,2302,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2303,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2303,2303,1,loop,Ratrecon1_total,0.000326
rr_map,2303,2303,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,2304,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2304,2304,1,loop,Ratrecon1_total,0.000299
rr_map,2304,2304,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,2305,"-","-",proc,degU=10;degM=11,2.4e-05
rr_cpp,2305,2305,1,loop,Ratrecon1_total,0.000241
rr_map,2305,2305,1,loop,Maple_Ratrecon,9.5e-05
rr_cpp_ext,2306,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2306,2306,1,loop,Ratrecon1_total,0.00032
rr_map,2306,2306,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,2307,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2307,2307,1,loop,Ratrecon1_total,0.000325
rr_map,2307,2307,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,2308,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2308,2308,1,loop,Ratrecon1_total,0.00033
rr_map,2308,2308,1,loop,Maple_Ratrecon,0.000161
rr_cpp_ext,2309,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2309,2309,1,loop,Ratrecon1_total,0.000314
rr_map,2309,2309,1,loop,Maple_Ratrecon,0.000135
rr_cpp_ext,2310,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2310,2310,1,loop,Ratrecon1_total,0.000554
rr_map,2310,2310,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2311,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2311,2311,1,loop,Ratrecon1_total,0.000267
rr_map,2311,2311,1,loop,Maple_Ratrecon,0.000144
rr_cpp_ext,2312,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2312,2312,1,loop,Ratrecon1_total,0.000299
rr_map,2312,2312,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2313,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2313,2313,1,loop,Ratrecon1_total,0.00035
rr_map,2313,2313,1,loop,Maple_Ratrecon,0.000174
rr_cpp_ext,2314,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2314,2314,1,loop,Ratrecon1_total,0.000281
rr_map,2314,2314,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,2315,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2315,2315,1,loop,Ratrecon1_total,0.000294
rr_map,2315,2315,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2316,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2316,2316,1,loop,Ratrecon1_total,0.000256
rr_map,2316,2316,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2317,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2317,2317,1,loop,Ratrecon1_total,0.00025
rr_map,2317,2317,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2318,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2318,2318,1,loop,Ratrecon1_total,0.000364
rr_map,2318,2318,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2319,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2319,2319,1,loop,Ratrecon1_total,0.000333
rr_map,2319,2319,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,2320,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2320,2320,1,loop,Ratrecon1_total,0.000285
rr_map,2320,2320,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2321,"-","-",proc,degU=10;degM=11,4.8e-05
rr_cpp,2321,2321,1,loop,Ratrecon1_total,0.000299
rr_map,2321,2321,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2322,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2322,2322,1,loop,Ratrecon1_total,0.000286
rr_map,2322,2322,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,2323,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2323,2323,1,loop,Ratrecon1_total,0.000281
rr_map,2323,2323,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2324,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2324,2324,1,loop,Ratrecon1_total,0.000287
rr_map,2324,2324,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2325,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2325,2325,1,loop,Ratrecon1_total,0.000293
rr_map,2325,2325,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2326,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2326,2326,1,loop,Ratrecon1_total,0.000301
rr_map,2326,2326,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2327,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2327,2327,1,loop,Ratrecon1_total,0.000249
rr_map,2327,2327,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2328,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2328,2328,1,loop,Ratrecon1_total,0.000282
rr_map,2328,2328,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2329,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2329,2329,1,loop,Ratrecon1_total,0.000281
rr_map,2329,2329,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2330,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2330,2330,1,loop,Ratrecon1_total,0.000297
rr_map,2330,2330,1,loop,Maple_Ratrecon,0.00016
rr_cpp_ext,2331,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2331,2331,1,loop,Ratrecon1_total,0.000271
rr_map,2331,2331,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2332,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2332,2332,1,loop,Ratrecon1_total,0.000248
rr_map,2332,2332,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2333,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,2333,2333,1,loop,Ratrecon1_total,0.000242
rr_map,2333,2333,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2334,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,2334,2334,1,loop,Ratrecon1_total,0.000347
rr_map,2334,2334,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,2335,"-","-",proc,degU=10;degM=11,5e-05
rr_cpp,2335,2335,1,loop,Ratrecon1_total,0.000396
rr_map,2335,2335,1,loop,Maple_Ratrecon,0.000133
rr_cpp_ext,2336,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2336,2336,1,loop,Ratrecon1_total,0.000255
rr_map,2336,2336,1,loop,Maple_Ratrecon,0.000141
rr_cpp_ext,2337,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2337,2337,1,loop,Ratrecon1_total,0.000263
rr_map,2337,2337,1,loop,Maple_Ratrecon,0.000135
rr_cpp_ext,2338,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2338,2338,1,loop,Ratrecon1_total,0.000323
rr_map,2338,2338,1,loop,Maple_Ratrecon,8.9e-05
rr_cpp_ext,2339,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2339,2339,1,loop,Ratrecon1_total,0.00026
rr_map,2339,2339,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2340,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2340,2340,1,loop,Ratrecon1_total,0.000352
rr_map,2340,2340,1,loop,Maple_Ratrecon,0.000146
rr_cpp_ext,2341,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2341,2341,1,loop,Ratrecon1_total,0.000289
rr_map,2341,2341,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2342,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2342,2342,1,loop,Ratrecon1_total,0.000272
rr_map,2342,2342,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,2343,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2343,2343,1,loop,Ratrecon1_total,0.000304
rr_map,2343,2343,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,2344,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2344,2344,1,loop,Ratrecon1_total,0.000266
rr_map,2344,2344,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2345,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2345,2345,1,loop,Ratrecon1_total,0.00036
rr_map,2345,2345,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,2346,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2346,2346,1,loop,Ratrecon1_total,0.000296
rr_map,2346,2346,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,2347,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2347,2347,1,loop,Ratrecon1_total,0.000287
rr_map,2347,2347,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2348,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2348,2348,1,loop,Ratrecon1_total,0.000276
rr_map,2348,2348,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2349,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2349,2349,1,loop,Ratrecon1_total,0.000257
rr_map,2349,2349,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2350,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2350,2350,1,loop,Ratrecon1_total,0.000266
rr_map,2350,2350,1,loop,Maple_Ratrecon,0.000132
rr_cpp_ext,2351,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2351,2351,1,loop,Ratrecon1_total,0.000267
rr_map,2351,2351,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,2352,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2352,2352,1,loop,Ratrecon1_total,0.000259
rr_map,2352,2352,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,2353,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2353,2353,1,loop,Ratrecon1_total,0.000297
rr_map,2353,2353,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2354,"-","-",proc,degU=10;degM=11,5.1e-05
rr_cpp,2354,2354,1,loop,Ratrecon1_total,0.000316
rr_map,2354,2354,1,loop,Maple_Ratrecon,0.000132
rr_cpp_ext,2355,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2355,2355,1,loop,Ratrecon1_total,0.000282
rr_map,2355,2355,1,loop,Maple_Ratrecon,0.000141
rr_cpp_ext,2356,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2356,2356,1,loop,Ratrecon1_total,0.000259
rr_map,2356,2356,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,2357,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2357,2357,1,loop,Ratrecon1_total,0.000256
rr_map,2357,2357,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2358,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2358,2358,1,loop,Ratrecon1_total,0.000363
rr_map,2358,2358,1,loop,Maple_Ratrecon,0.000132
rr_cpp_ext,2359,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2359,2359,1,loop,Ratrecon1_total,0.000313
rr_map,2359,2359,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2360,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2360,2360,1,loop,Ratrecon1_total,0.000313
rr_map,2360,2360,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,2361,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2361,2361,1,loop,Ratrecon1_total,0.000271
rr_map,2361,2361,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,2362,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2362,2362,1,loop,Ratrecon1_total,0.000276
rr_map,2362,2362,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2363,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2363,2363,1,loop,Ratrecon1_total,0.000296
rr_map,2363,2363,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,2364,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2364,2364,1,loop,Ratrecon1_total,0.000271
rr_map,2364,2364,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2365,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2365,2365,1,loop,Ratrecon1_total,0.000275
rr_map,2365,2365,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,2366,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2366,2366,1,loop,Ratrecon1_total,0.000241
rr_map,2366,2366,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2367,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,2367,2367,1,loop,Ratrecon1_total,0.0003
rr_map,2367,2367,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2368,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2368,2368,1,loop,Ratrecon1_total,0.00034
rr_map,2368,2368,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2369,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2369,2369,1,loop,Ratrecon1_total,0.00028
rr_map,2369,2369,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,2370,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2370,2370,1,loop,Ratrecon1_total,0.000314
rr_map,2370,2370,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2371,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2371,2371,1,loop,Ratrecon1_total,0.000269
rr_map,2371,2371,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,2372,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2372,2372,1,loop,Ratrecon1_total,0.000331
rr_map,2372,2372,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2373,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2373,2373,1,loop,Ratrecon1_total,0.000317
rr_map,2373,2373,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2374,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2374,2374,1,loop,Ratrecon1_total,0.000254
rr_map,2374,2374,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2375,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2375,2375,1,loop,Ratrecon1_total,0.000262
rr_map,2375,2375,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2376,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,2376,2376,1,loop,Ratrecon1_total,0.000267
rr_map,2376,2376,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,2377,"-","-",proc,degU=10;degM=11,7.2e-05
rr_cpp,2377,2377,1,loop,Ratrecon1_total,0.000397
rr_map,2377,2377,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,2378,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2378,2378,1,loop,Ratrecon1_total,0.000331
rr_map,2378,2378,1,loop,Maple_Ratrecon,0.000158
rr_cpp_ext,2379,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2379,2379,1,loop,Ratrecon1_total,0.000283
rr_map,2379,2379,1,loop,Maple_Ratrecon,0.000153
rr_cpp_ext,2380,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2380,2380,1,loop,Ratrecon1_total,0.000368
rr_map,2380,2380,1,loop,Maple_Ratrecon,0.000142
rr_cpp_ext,2381,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2381,2381,1,loop,Ratrecon1_total,0.000278
rr_map,2381,2381,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2382,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2382,2382,1,loop,Ratrecon1_total,0.000332
rr_map,2382,2382,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2383,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2383,2383,1,loop,Ratrecon1_total,0.000325
rr_map,2383,2383,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2384,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,2384,2384,1,loop,Ratrecon1_total,0.000258
rr_map,2384,2384,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2385,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2385,2385,1,loop,Ratrecon1_total,0.000281
rr_map,2385,2385,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2386,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2386,2386,1,loop,Ratrecon1_total,0.000292
rr_map,2386,2386,1,loop,Maple_Ratrecon,0.000132
rr_cpp_ext,2387,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2387,2387,1,loop,Ratrecon1_total,0.000358
rr_map,2387,2387,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2388,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2388,2388,1,loop,Ratrecon1_total,0.00035
rr_map,2388,2388,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2389,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,2389,2389,1,loop,Ratrecon1_total,0.000366
rr_map,2389,2389,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2390,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2390,2390,1,loop,Ratrecon1_total,0.000379
rr_map,2390,2390,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2391,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2391,2391,1,loop,Ratrecon1_total,0.000333
rr_map,2391,2391,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,2392,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2392,2392,1,loop,Ratrecon1_total,0.000342
rr_map,2392,2392,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2393,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,2393,2393,1,loop,Ratrecon1_total,0.000362
rr_map,2393,2393,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2394,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2394,2394,1,loop,Ratrecon1_total,0.000348
rr_map,2394,2394,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2395,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2395,2395,1,loop,Ratrecon1_total,0.000323
rr_map,2395,2395,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2396,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2396,2396,1,loop,Ratrecon1_total,0.000342
rr_map,2396,2396,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,2397,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2397,2397,1,loop,Ratrecon1_total,0.000578
rr_map,2397,2397,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,2398,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,2398,2398,1,loop,Ratrecon1_total,0.000347
rr_map,2398,2398,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2399,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2399,2399,1,loop,Ratrecon1_total,0.000349
rr_map,2399,2399,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2400,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2400,2400,1,loop,Ratrecon1_total,0.000389
rr_map,2400,2400,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,2401,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2401,2401,1,loop,Ratrecon1_total,0.000361
rr_map,2401,2401,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,2402,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2402,2402,1,loop,Ratrecon1_total,0.000313
rr_map,2402,2402,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,2403,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2403,2403,1,loop,Ratrecon1_total,0.00031
rr_map,2403,2403,1,loop,Maple_Ratrecon,9.6e-05
rr_cpp_ext,2404,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2404,2404,1,loop,Ratrecon1_total,0.000313
rr_map,2404,2404,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2405,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2405,2405,1,loop,Ratrecon1_total,0.000307
rr_map,2405,2405,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,2406,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2406,2406,1,loop,Ratrecon1_total,0.000322
rr_map,2406,2406,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2407,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2407,2407,1,loop,Ratrecon1_total,0.000333
rr_map,2407,2407,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2408,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2408,2408,1,loop,Ratrecon1_total,0.000336
rr_map,2408,2408,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2409,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2409,2409,1,loop,Ratrecon1_total,0.000293
rr_map,2409,2409,1,loop,Maple_Ratrecon,9.5e-05
rr_cpp_ext,2410,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2410,2410,1,loop,Ratrecon1_total,0.000266
rr_map,2410,2410,1,loop,Maple_Ratrecon,9.2e-05
rr_cpp_ext,2411,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2411,2411,1,loop,Ratrecon1_total,0.000304
rr_map,2411,2411,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,2412,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2412,2412,1,loop,Ratrecon1_total,0.000366
rr_map,2412,2412,1,loop,Maple_Ratrecon,0.000164
rr_cpp_ext,2413,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2413,2413,1,loop,Ratrecon1_total,0.000308
rr_map,2413,2413,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,2414,"-","-",proc,degU=10;degM=11,4.4e-05
rr_cpp,2414,2414,1,loop,Ratrecon1_total,0.000333
rr_map,2414,2414,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2415,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2415,2415,1,loop,Ratrecon1_total,0.000364
rr_map,2415,2415,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2416,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2416,2416,1,loop,Ratrecon1_total,0.00033
rr_map,2416,2416,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2417,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2417,2417,1,loop,Ratrecon1_total,0.000385
rr_map,2417,2417,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2418,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2418,2418,1,loop,Ratrecon1_total,0.000368
rr_map,2418,2418,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,2419,"-","-",proc,degU=10;degM=11,4.4e-05
rr_cpp,2419,2419,1,loop,Ratrecon1_total,0.000364
rr_map,2419,2419,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2420,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,2420,2420,1,loop,Ratrecon1_total,0.000416
rr_map,2420,2420,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,2421,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2421,2421,1,loop,Ratrecon1_total,0.000367
rr_map,2421,2421,1,loop,Maple_Ratrecon,0.00015
rr_cpp_ext,2422,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2422,2422,1,loop,Ratrecon1_total,0.000336
rr_map,2422,2422,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2423,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2423,2423,1,loop,Ratrecon1_total,0.000333
rr_map,2423,2423,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2424,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2424,2424,1,loop,Ratrecon1_total,0.000342
rr_map,2424,2424,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2425,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,2425,2425,1,loop,Ratrecon1_total,0.000371
rr_map,2425,2425,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2426,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2426,2426,1,loop,Ratrecon1_total,0.000321
rr_map,2426,2426,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,2427,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,2427,2427,1,loop,Ratrecon1_total,0.000389
rr_map,2427,2427,1,loop,Maple_Ratrecon,0.000158
